,Iterations,Samples,Gauss_error,MC_error,FP_error,Gauss_time,MC_time,FP_time
0,20,1000,0.23606232903091784,0.01915033500948768,0.511708258039817,15.701658725738525,1659.816918849945,13.273417472839355
1,40,500,0.32628349727150185,0.015397856664970889,0.2560892467219761,14.188811302185059,853.2677700519562,12.71874451637268
2,50,400,0.16705181436519623,0.020761158143395065,0.19334249957931027,13.24311900138855,700.1909787654877,9.894293546676636
3,80,250,0.21434766825194182,0.015166835589596398,0.12880744547487072,20.012860536575317,447.08515548706055,17.179905891418457
4,100,200,0.20187648939822506,0.016858766950916967,0.09338262153064897,15.973440647125244,364.41859698295593,13.52327299118042
5,200,100,0.11246878002632946,0.018030574934181153,0.06617546210450771,18.34835934638977,178.82046270370483,12.68822169303894
6,400,50,0.10347947779476703,0.032811491542033125,0.06014243321001638,15.905612707138062,96.59387922286987,12.066224813461304
