,Iterations,Samples,Gauss_error,MC_error,FP_error,Gauss_time,MC_time,FP_time
0,20,1000,0.8854925189850628,0.33437789645161115,1.9145999355318886,10.669876337051392,1604.995829820633,9.35152816772461
1,40,500,0.6047053010217013,0.13904878413748364,1.3982561604941621,11.570790529251099,804.9394056797028,8.046364307403564
2,50,400,0.7919655360125871,0.30549015995614615,1.1000683500889763,11.058280229568481,655.795524597168,8.493404388427734
3,80,250,0.693208333042161,0.14611535672897968,0.7939847044203003,18.390055894851685,439.4306089878082,11.560903787612915
4,100,200,0.5054787968841467,0.2165479571346589,0.634456364005588,15.540826320648193,345.0317029953003,10.474975824356079
5,200,100,0.3779356810725022,0.16690782297481846,0.2947071651481726,20.624090909957886,197.41923356056213,13.356992959976196
6,400,50,0.3368216378869322,0.1433979296685903,0.1460903130212838,20.053837060928345,118.65554642677307,17.025827407836914
