,Iterations,Samples,Gauss_error,MC_error,FP_error,Gauss_time,MC_time,FP_time
0,20,1000,0.8793732505359848,0.3356950035912645,2.04916007008453,19.016798496246338,1649.450432062149,17.323639631271362
1,40,500,0.508645312530589,0.23422968595823634,1.1147683306529184,17.45736312866211,837.7996864318848,12.620189189910889
2,50,400,0.5592941647850624,0.2733375892131613,0.9238534566901717,13.757046222686768,662.2039675712585,11.527158260345459
3,80,250,0.5712652596561746,0.29473162946458414,0.5422168533226935,11.356374025344849,402.0757966041565,7.869829893112183
4,100,200,0.36110075088355553,0.17184587994476175,0.4874752531334454,11.660680055618286,322.6885025501251,7.93609356880188
5,200,100,0.32466165700351696,0.24868331023837248,0.2839723788170479,12.136086225509644,166.9556109905243,8.232234954833984
6,400,50,0.37364035797758594,0.14957308165715608,0.21059448718089877,14.359253883361816,91.22445011138916,9.49165153503418
