,Iterations,Samples,Gauss_error,MC_error,FP_error,Gauss_time,MC_time,FP_time
0,20,1000,0.8816107223595396,0.30692954873031963,2.2103635841309526,11.663205862045288,1569.552438735962,9.439287424087524
1,40,500,0.7719465305527058,0.23575493721968185,1.3581249791323315,10.270232915878296,791.4360115528107,7.790302991867065
2,50,400,0.7970355066375447,0.34272417002096456,0.9031589956941323,10.51114296913147,620.2310838699341,7.797601699829102
3,80,250,0.49951135201654356,0.18812077482269743,0.37148194686715036,11.20777702331543,399.52080488204956,7.850284576416016
4,100,200,0.2993733575727382,0.21959394443081084,0.5630363919511241,11.316540718078613,323.46421480178833,7.898707628250122
5,200,100,0.5864164979733868,0.15974386265748158,0.26646909694524656,11.88162612915039,163.31784844398499,8.235985279083252
6,400,50,0.3996221181837223,0.1734721501574633,0.18076973509722732,13.964538812637329,102.10857772827148,12.064276695251465
