,Iterations,Samples,Gauss_error,MC_error,FP_error,Gauss_time,MC_time,FP_time
0,20,1000,0.5350812274123106,0.4933390932436119,2.0719934406996314,16.68405508995056,1608.5767376422882,13.83659052848816
1,40,500,1.0816049995035264,0.3266247280951302,1.322997849171052,10.401137590408325,780.7862093448639,7.5868000984191895
2,50,400,0.8524958049125914,0.27397521600811336,1.012428691096849,10.90407681465149,631.496808052063,7.795292854309082
3,80,250,0.4094984802504276,0.22249638450912967,0.7400782824875116,11.755701065063477,399.267808675766,9.882681369781494
4,100,200,0.4908267301444841,0.16919462524992573,0.5004143537333003,12.12865662574768,325.4081573486328,9.691463232040405
5,200,100,0.4082233796925433,0.21122425099318898,0.2822608730525564,12.538267850875854,172.39022994041443,10.361711502075195
6,400,50,0.34144617884785045,0.16908633553672636,0.19187807726521547,16.30082392692566,94.06894540786743,12.721734762191772
